num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,num_feature_13,num_feature_14,num_feature_15,num_feature_16,num_feature_17,num_feature_18,cat_region,cat_segment,cat_flag,noise_feature_1,noise_feature_2,target
-0.732727526292172,-0.8583366734796377,-0.5465544119039356,-3.121186550125906,2.2241888887896373,0.8146450268116916,-0.9651572079356243,0.7735885231202762,3.28285472847081,1.0979121145206152,4.4492878567466585,0.9770832807137824,-6.008476260823464,-4.894613544046876,-2.444638478282619,-1.4271060373499262,1.4849060060854355,-2.8256242170493184,South,A,No,40.539615114836366,90.66165100099578,1
-1.5478180023135626,0.17121343691587648,1.160916387188535,3.262275305595459,-1.167308073370832,-5.369876223452141,-0.6539544353799774,1.0130034652057542,-2.9041207691360027,1.3092190220676894,0.18533693850921606,1.9501910294252958,-0.5194832662008282,-0.5598313488244242,0.1265976511299458,-0.48208778547043724,-1.6982169691667388,1.3264265555252857,West,A,Yes,82.10463169754843,61.530052094044294,1
-1.759144076236982,1.0282353272348523,2.039857927646953,-1.4432676906467354,3.710430281360381,-4.23629197466253,-0.7390033098806978,-0.3080290289139006,-10.493764427376869,4.429328290834679,1.6818620907240356,-0.714029333411302,-9.960854761979556,2.188320339156152,4.613381068626966,-0.4753438611398728,-0.23561235488214993,-1.5457714051146343,East,A,Yes,74.98518620770844,15.376774992136422,1
0.6917186237116744,-0.366016133784344,-2.042633813196729,-4.590297761984215,2.7744517208378436,-0.352204479684244,1.1404048905853141,1.0778452364272928,4.595203383424498,0.5780413289903863,-2.5798467160577423,0.7076724738638608,-0.026676797976431618,-2.454984318746604,0.5360488662133559,1.6504590336796383,0.8299426002901991,-1.722497025761166,East,B,Yes,60.96403151152367,48.74443409893614,0
-4.849245620768104,1.3777094662225544,-0.12984537793345075,2.751747983617886,2.4903413691263445,-3.4462308292453603,0.9110763507333037,0.8274609034435086,1.1130784884134344,-3.2311442118579956,-3.0684649275724287,0.7666213943735284,2.384935464984819,0.45292626429315186,-0.10517069034143156,0.3961563214868697,-0.2629511776995964,-0.36289897049087294,North,A,Yes,44.853861038879025,76.47787455957659,0
-5.790207144560091,-0.7056184538531236,0.11309888902270382,7.543780169441637,-0.7735146938694806,-3.2042173729560606,0.10040146704077735,-0.24500965648045092,-6.852978447192067,-1.3522323804521768,2.8567595250021895,-0.825316752120568,-2.0789905402534017,1.5066372411993434,-0.75314866536151,-0.3371672122182041,-2.225328392368534,1.4604263355996743,North,C,No,68.00944491469585,64.33451653065362,0
1.263708695229833,-0.017191313207128505,-1.1060027172133604,-2.2360994829020484,2.9926537260461323,1.7304881553841616,2.8532258784107993,-0.07492727952155709,-4.380846798091202,0.15947137140102163,0.45036537388514897,-0.8972520178344826,-2.9439044599069915,0.6412019560421334,-0.16732240944343868,1.6853312498835538,0.9410038507673443,1.2960207693592631,North,A,No,32.99810541424312,88.52635736721199,0
-0.5397931109805107,-0.7409453548640509,-3.6639753379004265,-0.5827398217687116,-0.532063151423006,0.27756541105562876,0.1032415253703658,0.6140308805997436,1.654304147450413,0.16814749199284007,-0.3907627907289316,0.07666308909821952,1.9265280466430972,-1.2162924704219893,0.7030419461139621,0.07200315106187989,-0.09968708918434355,1.0701280711009966,West,B,Yes,66.14862972866389,74.99828965226166,0
0.5995212715991817,-0.012899979932841865,-3.6233515208851648,0.6404413533575877,-1.6241880912361857,2.5448471148906426,1.0760684093797552,-1.2063075063276472,2.526268364248381,-0.9503196527629245,-0.03451218422715696,1.3144570345690503,3.6419873055583705,-0.9214094425462657,-1.7791923195601416,0.9839927802334638,-0.1290624655151522,1.8159136661696915,East,B,No,63.919603061300656,6.161377260988665,1
-4.133466800821371,-0.38059592772156947,1.4388837941700487,3.997869624889244,0.6746817822331888,-6.480438601786951,0.2691614974850087,1.039850440608017,-5.105587048677442,-1.088567634505598,0.12721434753192118,1.43600302912389,-0.41413391543639,-0.18819631263947034,0.9246958043072719,0.8005301016798243,-1.0615772482994705,2.344192575167434,East,B,Yes,47.729813980260786,11.25126492381554,0
2.1333792939973213,0.9108692693879625,0.4655196620347004,1.33363736768971,4.364285223803859,1.1534185319564603,-0.8871063959532444,-1.2722880305732804,-5.038516904831617,-0.6804542917965074,3.8141137986786564,-0.8319335769439743,-6.645866515757532,1.5395079542976868,-1.769236224122757,1.463006308468217,-0.18681448942026013,2.8177658938737213,North,C,Yes,67.08779470026158,64.97486987710982,0
5.951349850520838,-0.7417057578761418,-0.349934409190341,-5.15552676158521,2.5760257433765013,8.292892848981763,2.322959862660433,-1.3873690149630362,5.729488910951183,-2.587481034347567,2.3554962727278697,0.8651461033946349,-2.400279700144162,-2.3096435562558337,-3.6159927425957568,-0.9173325708734885,0.926930771983909,-0.9721947547891319,West,B,Yes,43.29168305804225,23.840795851193864,0
1.4910149656568894,-0.34243504418618453,1.8059493955809678,1.6027375195869034,0.21032882444845724,-0.5391254465054429,0.27542501891318205,-1.7239348001090868,-0.6185093691658337,0.22572065241831463,2.095591732395994,-1.2034203440110713,-1.6663592931534645,-1.267264033267487,-4.416799694878455,0.9569775392028067,0.27960894509990986,1.2043385214419893,West,C,Yes,31.023716028526497,58.783490263923746,0
0.038199808713413885,-0.5451104934987565,-0.5057750199352622,2.5148411320963624,2.0243110733867287,2.282103881304971,2.464212139060754,0.653358085461161,-4.5723009520009095,-0.0635248321782218,3.7790925865150484,1.0466884138429475,-7.566708927764522,0.5602285065888936,-2.3896498078594215,0.5033861964721099,-3.0492402599650834,-0.9949433909631997,North,A,Yes,64.66947519499882,79.22175920939766,1
-1.935178034062526,0.6961621359393588,-2.493621593984102,-0.3291219486249682,-0.7956259234723282,3.074216425922656,-1.55995871127071,-0.049207119086293806,4.674491356443174,-2.7369945114925236,-0.5750120234922216,1.2543659933086377,5.233574464954502,0.16305744573040348,0.3074436096655555,-0.4292476957356933,2.3018302993255357,0.3496743196447758,North,B,Yes,48.721356062908114,57.693158780705204,0
0.45487766028584875,1.9247449884632537,-4.985420727910262,-5.737384358287945,-0.21058388970788777,9.987959139808448,2.9614422289121682,-0.5174343169982715,11.503499672678368,-6.695143351420692,-1.9241138468313148,0.5211216116209756,8.863359625943092,-2.371543735794325,-0.2902683924060422,-1.373512344521403,3.144745596331637,-0.8604197459675917,North,A,No,59.02670904948002,41.548857000628935,0
4.264098361842139,-0.311453182011018,-2.4769448620879855,-0.692946424400227,3.9367335565619523,5.615195097939329,-3.928969739354616,1.1092743622479684,8.89160217667847,-5.288549857148243,3.47293482757501,-0.6109500069649467,-0.4299430657946106,-1.8246136786407763,-3.0283973670309337,0.7764600639839353,0.5178698963991915,3.0416972604542356,South,A,No,77.31329887339109,64.62703111127189,0
1.1598883293062485,1.3945953739858798,0.8241106407796501,-3.488977330362645,2.8147221539477982,5.398399421150419,2.5614378064013836,-0.9378726198636983,-1.8150330071053047,-2.9990098529347,2.2921053679444197,0.9516926066960119,-2.555773919959078,0.2283106399098096,-0.2017023594705457,-1.2692237181956645,2.1623260861611646,-0.0257246199088641,South,A,No,39.166188914055546,14.361944427463168,0
-1.3701605827250072,0.833780183677275,1.409267207318033,1.0161176612605836,-2.089578120321515,-2.1453553314012743,1.458197555864439,0.4758958430038838,-4.191491083384019,-0.761435205773598,-1.4520368749839654,-1.2158861529902798,2.201672542767137,1.5182183388757986,3.8895933967065037,-0.5184470755658824,-1.349652027174213,1.018055655098577,South,A,Yes,47.84930742740037,72.32079955032818,0
-1.4221571039052088,-1.5309973794587934,-1.629685057265603,1.5237706501944854,0.9711997768301999,-0.20453738051121023,1.9539156626820136,0.9211465696838071,-1.7304268213140876,-0.5972608826232582,0.4040690448034099,0.4538959657159739,-1.007631149316051,-0.3038023353775663,-1.3049772017130554,1.8438825760298132,-0.8671776886241307,0.584333935052785,North,A,Yes,73.54451756866571,69.70251137120222,0
-0.7135219953086048,1.5503320526296827,-4.372408425665032,3.906598057039529,-2.2412625784893305,3.0906795111578544,,-0.802945421744464,-2.3003387635496955,-0.5945283202571044,1.518949994094424,0.8776591021330709,0.9623475379160035,1.249230620008776,-1.2104934539157213,0.0031455730284511434,-2.4695418184679214,1.9157562645938502,East,A,Yes,60.03097596282925,51.44033649522891,0
0.6227610418838796,-0.11658194475245746,-2.747217776723068,1.695248556545522,-0.7378688954484836,5.421578747561498,0.9494964957265546,-0.583460653448793,2.871078418823401,-1.8633507617239369,2.053604552215509,-1.6569137228656339,-1.8457357807820345,0.24606072837216708,-0.8022735954371922,0.16403568607767963,-3.528479076590907,-1.906366052252535,North,A,Yes,39.50325883693105,27.88134950131723,1
-1.7245007301765287,0.5830386711734206,-0.19164626843465382,2.8318251152663856,1.9408279944925197,-0.062873574647717,0.8686160438995594,1.094427061400023,-0.9883321581314564,-1.4421927105709438,0.9613051712876157,-1.318128391388399,-2.4335463326157423,0.3929682238163821,-2.219843836806281,0.19233796843036527,-1.2105820330479236,-0.3615565523062447,North,C,Yes,35.67473444690782,79.756378662975,0
5.142664125909749,1.6605565252786787,1.8710643801009204,-5.500763795798222,3.312384993327486,5.513508744129556,3.191561679192138,-0.6557901530241735,-0.7263956050314907,-0.0019407798493351613,2.2293565928797703,-0.21148837736155038,-4.733751401708168,-1.0840430561967123,-3.388698588871182,-0.15902450758216669,2.535237918058164,-0.6714420407239019,South,A,Yes,42.07879039844981,51.05503032280172,0
-0.1937895121756179,0.5398125049936776,-3.4886166804177137,-0.028346405676006728,2.7937556121023457,4.1583832130533205,2.1770086484746365,1.1389210615138152,-1.5363069941021763,0.979215823560869,1.9012362059714643,2.298836526998267,-7.480158607977777,0.930320009278147,-0.23812406525364005,-0.23416783671958127,-3.181717599930903,-3.4533773246379047,South,B,Yes,38.92377942795682,5.917690585946877,1
2.237417116021652,0.254581401840122,-1.6814623793438859,-2.208612966736888,1.1065361435117833,8.435557765991847,3.595325526508349,-0.20797037749968025,1.1062042678084063,-3.8191083803657824,0.7888871576180797,-0.5820353378660725,0.6651609891425803,1.2064601743651029,-1.1339892062209063,0.8452521489965423,0.56769117463498,-0.07333389867880125,East,A,Yes,53.560221792342965,91.861255184066,0
